1.42	103	3	NUM	number		3	nummod	104
1.42	104	po­	NOUN	noun		po­	obl	105
1.42	105	tuerunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	to	conj	101
1.42	106	RO	NOUN	verb		ROus	conj	101
1.42	107	potuerint	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	possum	ROOT	107
1.42	108	A	ADP	ADP		A	case	110
1.42	109	5	NUM	number		5	nummod	110
1.42	110	prumpte	VERB	adverb	Mood=Imp|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	prumpte	dep	107
1.42	111	0	NUM	number		0	obl	112
1.42	112	prumte	VERB	adverb	Mood=Imp|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	prumte	conj	107
1.42	113	Ca.c	NOUN	conjunction		Ca.c	conj	107
1.42	114	.	PUNCT	punc		.	punct	107
1.42	115	ei	PRON	pronoun	Case=Dat|Gender=Masc|Number=Sing|Person=3	is	ROOT	115
1.42	116	<	PUNCT	punc		<	punct	117
1.42	117	s	PUNCT	verb		s	case	115
1.42	118	>	PUNCT	punc		>	punct	117
1.42	119	(	PUNCT	punc		(	punct	120
1.42	120	e	ADV	noun		e	case	115
1.42	121	?	PUNCT	punc		?	punct	120
1.42	122	tt	ADJ	adverb		tt	ROOT	122
1.42	123	?	PUNCT	punc		?	punct	122
1.42	124	aotoiv	PROPN	noun		aotoiv	obl:arg	128
1.42	125	ūvacto	VERB	verb	Case=Dat|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	ūvacto	appos	124
1.42	126	ÀÓIOÇ	PROPN	noun	Case=Dat|Gender=Masc|Number=Sing	ÀÓIOÇ	obl:arg	125
1.42	127	)	PUNCT	punc		)	punct	125
1.42	128	scripsi	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|Voice=Act	scribo	ROOT	128
1.42	129	ei	PRON	pronoun	Case=Dat|Gender=Masc|Number=Sing|Person=3	is	obl:arg	128
1.42	130	codd	NOUN	noun		coddus	obl	128
1.42	131	.	PUNCT	punc		.	punct	130
1.42	132	v	NOUN	number		u	cc	136
1.42	133	7	NUM	number		7	nummod	132
1.42	134	ea	ADV	pronoun		is	advmod:emph	136
1.42	135	que	ADV	pronoun		que	advmod:emph	136
1.42	136	R	NOUN	NOUN		R	ROOT	136
1.42	137	8	NUM	number		8	nummod	136
1.42	138	lampades	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	lampas	nmod	136
1.42	139	A	ADP	ADP		Ab	cc	136
1.42	140	9	NUM	number		9	nummod	139
1.42	141	quod	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing	qui	dep	136
1.42	142	Ca.c	NOUN	conjunction		Ca.c	punct	141
1.42	143	.	PUNCT	punc		.	punct	142
1.42	144	iactantiae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	iactantia	nmod	145
1.42	145	uerba	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	uerbum	ROOT	145
1.42	146	V	NUM	number		V	nummod	145
1.42	147	gloriam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	gloria	orphan	145
1.42	148	-	PUNCT	punc		-	punct	149
1.42	149	excelsum	ADJ	adjective	Case=Acc|Gender=Masc|Number=Sing	excelsus	conj:expl	145
1.42	150	om	NOUN	noun		om	obl	149
1.42	151	.	PUNCT	punc		.	punct	150
1.42	152	V	NOUN	number		V	obl	149
1.42	153	10	NUM	number		10	nummod	152
1.42	154	in	ADP	ADP		in	case	155
1.42	155	excelsum	ADJ	adjective	Case=Acc|Gender=Neut|Number=Sing	excelsus	dep	145
1.42	156	(	PUNCT	punc		(	punct	158
1.42	157	stg	NOUN	noun		stg	nsubj	158
1.42	158	ib	NOUN	adjective		ib	parataxis	155
1.42	159	u	ADJ	number		u	obl	158
1.42	160	-	PUNCT	punc		-	punct	161
1.42	161	j	NOUN	number		j	nmod	159
1.42	162	/	PUNCT	punc		/	punct	163
1.42	163	o	PUNCT	number		o	flat	159
1.42	164	?	PUNCT	punc		?	punct	163
1.42	165	)	PUNCT	punc		)	punct	171
1.42	166	]	PUNCT	punc		]	punct	171
1.42	167	in	ADP	ADP		in	case	168
1.42	168	excelso	ADJ	noun	Case=Abl|Gender=Neut|Number=Sing	excelsus	obl	171
1.42	169	OAv	NOUN	noun		OAv	obl	168
1.42	170	11	NUM	number		11	nummod	169
1.42	171	locuntur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	loquor	ROOT	171
1.42	172	C	CCONJ	NOUN		C	cc	174
1.42	173	uel	CCONJ	conjunction		uel	cc	174
1.42	174	qui	PRON	pronoun	Case=Nom|Gender=Masc|Number=Sing	qui	dep	171
1.42	175	uelut	SCONJ	adverb		uelut	advmod	176
1.42	176	v	NUM	number		u	orphan	174
1.42	177	ueluti	NOUN	adjective	Case=Gen|Gender=Neut|Number=Sing|VerbForm=Part	uelutus	orphan	174
1.42	178	V	NUM	number		V	orphan	174
1.42	179	iamnes	NOUN	adverb	Case=Nom|Gender=Masc|Number=Plur	iamnes	orphan	174
1.42	180	OACV	ADV	adverb		OACV	orphan	174
1.42	181	et	ADV	conjunction		et	advmod:emph	174
1.42	182	]	PUNCT	punc		]	orphan	174
1.42	183	uel	ADV	conjunction		uel	advmod:emph	184
1.42	184	CV	NOUN	noun		CV	orphan	174
1.42	185	jambres	NOUN	noun	Case=Nom|Gender=Masc|Number=Plur	jambris	orphan	174
1.42	186	(	PUNCT	punc		(	punct	187
1.42	187	m	NOUN	adverb		m	orphan	174
1.42	188	s.	PUNCT	punc		s.	nmod	187
1.42	189	j	ADJ	proper_noun		j	flat	187
1.42	190	)	PUNCT	punc		)	punct	189
1.42	191	R	NOUN	NOUN		R	cc	192
1.42	192	manbres	NOUN	noun	Case=Nom|Gender=Masc|Number=Plur	manbres	orphan	174
1.42	193	Cp.c	NOUN	proper_noun		Cp.c	amod	192
1.42	194	.	PUNCT	punc		.	punct	193
1.42	195	12	NUM	number		12	nummod	193
1.42	196	mosi	PROPN	proper_noun	Case=Gen|Gender=Masc|Number=Sing	moses	orphan	192
1.42	197	Ca.c	NOUN	proper_noun		Ca.c	dep	192
1.42	198	.	PUNCT	punc		.	punct	197
1.42	199	13	NUM	number		13	nummod	197
1.42	200	uerborum	NOUN	noun	Case=Gen|Gender=Neut|Number=Plur	uerbum	nmod	192
1.42	201	]	PUNCT	punc		]	punct	174
1.42	202	bellorum	NOUN	noun	Case=Gen|Gender=Neut|Number=Plur	bellum	orphan	174
1.42	203	R	NOUN	NOUN		R	orphan	174
1.42	204	tert	ADJ	adjective		tert	nmod	203
1.42	205	.	PUNCT	punc		.	punct	204
1.42	206	g.	PUNCT	punc		g.	nmod	209
1.42	207	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	209
1.42	208	quoque	ADV	adverb		quoque	advmod:emph	209
1.42	209	Cv	NOUN	conjunction		Cv	ROOT	209
1.42	210	15	NUM	number		15	nummod	209
1.42	211	insolatia	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	insolatia	appos	209
1.42	212	Ra.c	PUNCT	proper_noun		Ra.c	nmod	211
1.42	213	.	PUNCT	punc		.	punct	212
1.42	214	corpmitatur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	corpmitatur	ROOT	214
1.42	215	0	NUM	number		0	obl:arg	214
1.42	216	nisi	SCONJ	conjunction		nisi	mark	218
1.42	217	si	SCONJ	conjunction		si	mark	218
1.42	218	forte	ADV	adverb		fors	obl:arg	231
1.42	219	C	CCONJ	conjunction		C	orphan	218
1.42	220	nisi	SCONJ	conjunction		nisi	mark	223
1.42	221	quod	PRON	conjunction	Case=Nom|Gender=Neut|Number=Sing	quod	mark	223
1.42	222	forte	ADV	adverb		fors	orphan	223
1.42	223	V	NUM	number		V	orphan	218
1.42	224	nisi	SCONJ	conjunction		nisi	mark	228
1.42	225	forte	ADV	adverb		fors	obl	228
1.42	226	v	NOUN	number		u	obl	228
1.42	227	16	NUM	number		16	nummod	226
1.42	228	protulerunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	profero	advcl	218
1.42	229	v	NOUN	number		u	obl	231
1.42	230	20	NUM	number		20	nummod	229
1.42	231	optinent	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	optineo	conj	214
1.42	232	0,Ca.c	PUNCT	punc		0,Ca.c	obl	231
1.42	233	.	PUNCT	punc		.	punct	232
1.42	234	21	NUM	number		21	nummod	232
1.42	235	uel	CCONJ	conjunction		uel	cc	236
1.42	236	pr	NOUN	noun		pr	conj	232
1.42	237	.	PUNCT	punc		.	punct	236
1.42	238	om	NOUN	noun		om	ROOT	238
1.42	239	.	PUNCT	punc		.	punct	238
1.42	240	Cv	NOUN	noun		Cv	ROOT	240
1.42	241	24	NUM	number		24	nummod	240
1.42	242	et	ADV	conjunction		et	nummod	240
1.42	243	]	PUNCT	punc		]	punct	240
1.42	244	et	CCONJ	conjunction		et	cc	247
1.42	245	(	PUNCT	punc		(	punct	247
1.42	246	ut	SCONJ	adverb		ut	mark	247
1.42	247	s.	PUNCT	punc		s.	conj	240
1.42	248	et	ADV	conjunction		et	cc	247
1.42	249	)	PUNCT	punc		)	punct	248
1.42	250	R	NOUN	NOUN		R	nummod	240
1.42	251	,	PUNCT	punc		,	punct	252
1.42	252	om	NOUN	noun		om	conj	240
1.42	253	.	PUNCT	punc		.	punct	252
1.42	254	OA	NOUN	adverb		OA	advmod	257
1.42	255	se	PRON	pronoun	Case=Acc|Person=3	sui	nsubj	257
1.42	256	putant	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	puto	ROOT	256
1.42	257	posse	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	possum	ccomp	256
1.42	258	de	ADP	preposition		de	case	259
1.42	259	his	DET	adjective	Case=Abl|Gender=Neut|Number=Plur	hic	obl	263
1.42	260	quae	PRON	pronoun	Case=Nom|Gender=Neut|Number=Plur	qui	nsubj	262
1.42	261	se	PRON	pronoun	Case=Acc|Person=3	sui	obj	262
1.42	262	fatentur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	fateor	acl:relcl	259
1.42	263	ignorare	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	ignoro	xcomp	257
1.42	264	.	PUNCT	punc		.	punct	256
1.42	265	tum	ADV	adverb		tum	advmod:tmod	304
1.42	266	deinde	ADV	adverb		deinde	advcl	304
1.42	267	ex	ADP	preposition		ex	case	269
1.42	268	ueri	ADJ	adjective	Case=Gen|Gender=Neut|Number=Sing	uerus	nmod	269
1.42	269	similibus	ADJ	adjective	Case=Abl|Gender=Neut|Number=Plur	similis	advcl	266
1.42	270	frequenter	ADV	adverb		frequenter	advcl	273
1.42	271	modo	ADV	adverb		modus	orphan	273
1.42	272	in	ADP	preposition		in	case	273
1.42	273	hoc	DET	adjective	Case=Abl|Gender=Masc|Number=Sing	hic	det	269
1.42	274	,	PUNCT	punc		,	punct	275
1.42	275	modo	ADV	adverb		modo	orphan	273
1.42	276	in	ADP	preposition		in	case	277
1.42	277	illud	DET	adjective	Case=Acc|Gender=Neut|Number=Sing	ille	obl:arg	278
1.42	278	uersi	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	uersum	conj	273
1.42	279	atque	CCONJ	conjunction		atque	cc	280
1.42	280	mutati	VERB	verb	Case=Nom|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Pass	muto	conj	278
1.42	281	et	CCONJ	conjunction		et	cc	285
1.42	282	omni	DET	adjective	Case=Abl|Gender=Neut|Number=Sing	omnis	det	283
1.42	283	uerbo	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	uerbum	obl:arg	285
1.42	284	nunc	ADV	adverb		nunc	advmod:tmod	285
1.42	285	adquiescentes	VERB	verb	Case=Nom|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Act	adquiescens	conj	278
1.42	286	,	PUNCT	punc		,	punct	290
1.42	287	paulo	ADV	adverb		paulus	obl	290
1.42	288	post	ADV	preposition		post	advmod:tmod	290
1.42	289	iterum	ADV	adverb		iterum	advmod	290
1.42	290	reluctantes	VERB	verb	Case=Nom|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Act	reluctor	advcl	266
1.42	291	simul	ADV	adverb		simul	advmod	290
1.42	292	et	CCONJ	conjunction		et	cc	293
1.42	293	magistros	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	magister	obj	290
1.42	294	et	CCONJ	conjunction		et	cc	295
1.42	295	studia	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	studium	conj	293
1.42	296	permu-	ADV	adverb		permu-	obl	290
1.42	297	tant	ADV	adverb		tant	advmod	304
1.42	298	et	CCONJ	conjunction		et	cc	304
1.42	299	uelut	ADV	adverb		uelut	mark	300
1.42	300	puluis	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	puluis	advcl:cmp	304
1.42	301	uento	NOUN	noun	Case=Dat|Gender=Masc|Number=Sing	uentus	obl	302
1.42	302	agitatus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	agito	acl	300
1.42	303	facile	ADV	adverb		facile	advmod	304
1.42	304	transferuntur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	transfero	ROOT	304
1.42	305	.	PUNCT	punc		.	punct	304
1.42	306	ad	ADP	preposition		ad	case	307
1.42	307	2	NUM	number		2	obl	312
1.42	308	ultimum	ADJ	adjective	Case=Acc|Gender=Masc|Number=Sing	ultimus	amod	313
1.42	309	uero	ADV	adverb		uero	discourse	312
1.42	310	stultitiae	NOUN	noun	Case=Nom|Gender=Fem|Number=Plur	stultitia	nsubj	312
1.42	311	suae	DET	determiner	Case=Nom|Gender=Fem|Number=Plur	suus	det	310
1.42	312	proferunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	profero	ROOT	312
1.42	313	fructum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	fructus	obj	312
1.42	314	;	PUNCT	punc		;	punct	312
1.42	315	nam	PART	particle		nam	discourse	326
1.42	316	uelut	ADV	adverb		uelut	mark	317
1.42	317	fatigati	VERB	verb	Case=Nom|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Pass	fatigo	advcl:cmp	326
1.42	318	audiendo	VERB	verb	Case=Abl|Gender=Neut|Mood=Ger|Number=Sing|Tense=Fut|VerbForm=Part|Voice=Pass	audiendus	advcl	317
1.42	319	diuersos	ADJ	adjective	Case=Acc|Gender=Masc|Number=Plur	diuersus	obj	318
1.42	320	et	CCONJ	conjunction		et	cc	321
1.42	321	uicti	VERB	adjective	Case=Nom|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Pass	uictus	conj	319
1.42	322	taedio	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	taedium	obl	318
1.42	323	simul	ADV	adverb		simul	advmod	326
1.42	324	omnia	DET	adjective	Case=Acc|Gender=Neut|Number=Plur	omnis	nsubj	326
1.42	325	re­	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	re­s	obl	326
1.42	326	spuunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	spuo	ROOT	326
1.42	327	et	CCONJ	conjunction		et	mark	343
1.42	328	uelut	ADV	adverb		uelut	advmod	329
1.42	329	uacui	ADJ	noun	Case=Nom|Gender=Masc|Number=Plur	uacuus	nsubj	343
1.42	330	et	CCONJ	conjunction		et	cc	331
1.42	331	inanes	ADJ	adjective	Case=Nom|Gender=Masc|Number=Plur	inanis	conj	329
1.42	332	ex	ADP	preposition		ex	case	333
1.42	333	omnibus	DET	adjective	Case=Abl|Gender=Neut|Number=Plur	omnis	obl	343
1.42	334	quae	PRON	pronoun	Case=Acc|Gender=Neut|Number=Plur	qui	obj	335
1.42	335	crediderunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	credo	acl:relcl	333
1.42	336	facti	VERB	verb	Case=Nom|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Pass	factum	advcl	335
1.42	337	continuo	ADV	adverb		continuo	advmod	343
1.42	338	etiam	ADV	adverb		etiam	advmod:emph	339
1.42	339	contemnere	VERB	verb	Case=Acc|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	contemno	xcomp	343
1.42	340	et	CCONJ	conjunction		et	cc	341
1.42	341	inridere	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	inridere	conj	339
1.42	342	nos	PRON	pronoun	Case=Acc|Number=Plur|Person=1	nos	obj	343
1.42	343	incipiunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	incipio	conj	326
1.42	344	uelut	SCONJ	adverb		uelut	mark	350
1.42	345	nihil	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing	nihil	obj	350
1.42	346	rationabile	ADJ	adjective	Case=Acc|Gender=Neut|Number=Sing	rationabilis	amod	345
1.42	347	in	ADP	preposition		in	case	348
1.42	348	fide	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	fides	obl	350
1.42	349	nostra	DET	adjective	Case=Abl|Gender=Fem|Number=Sing	noster	det	348
1.42	350	habentes	VERB	verb	Case=Nom|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Act	habeo	advcl	343
1.42	351	et	CCONJ	conjunction		et	cc	352
1.42	352	patiuntur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	patior	conj	343
1.42	353	quod	PRON	pronoun	Case=Nom|Gender=Neut|Number=Sing	qui	nsubj	355
1.42	354	accidere	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	accido	xcomp	355
1.42	355	solet	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	soleo	acl:relcl	352
1.42	356	his	DET	adjective	Case=Dat|Gender=Masc|Number=Plur	hic	dep	355
1.42	357	qui	PRON	pronoun	Case=Nom|Gender=Masc|Number=Plur	qui	nsubj	359
1.42	358	oculos	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	oculus	obj	359
1.42	359	dolent	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	doleo	acl:relcl	356
1.42	360	et	CCONJ	conjunction		et	cc	363
1.42	361	solis	NOUN	adjective	Case=Gen|Gender=Masc|Number=Sing	solus	nmod	362
1.42	362	lumen	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	lumen	obj	363
1.42	363	accusant	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	accuso	conj	359
1.42	364	uel	CCONJ	conjunction		uel	cc	365
1.42	365	qui	PRON	pronoun	Case=Nom|Gender=Masc|Number=Plur	qui	conj	356
1.42	366	aures	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	auris	orphan	365
1.42	367	,	PUNCT	punc		,	punct	375
1.42	368	et	CCONJ	conjunction		et	cc	375
1.42	369	uoces	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	uox	obj	375
1.42	370	hominum	NOUN	noun	Case=Gen|Gender=Masc|Number=Plur	homo	nmod	369
1.42	371	minus	ADV	adverb		paruus	advmod	375
1.42	372	esse	AUX	verb	Tense=Pres|VerbForm=Inf	sum	cop	371
1.42	373	sono­	NOUN	adjective	Case=Abl|Gender=Masc|Number=Sing	sono­	obl	371
1.42	374	ras	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	ras	obj	375
1.42	375	queruntur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	queror	conj	356
1.42	376	.	PUNCT	punc		.	punct	326
1.43	0	43	NUM	number		43	ROOT	0
1.43	1	.	PUNCT	punc		.	punct	0
1.43	2	Propterea	ADV	adverb		propterea	advmod	5
1.43	3	ergo	ADV	conjunction		ergo	discourse	5
1.43	4	multo	ADV	adverb		multo	advmod:emph	5
1.43	5	utilius	ADJ	adjective	Case=Nom|Gender=Neut|Number=Sing	utiliter	ROOT	5
1.43	6	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	5
1.43	7	animae	NOUN	noun	Case=Dat|Gender=Fem|Number=Sing	anima	obl	13
1.43	8	simpliciter	ADV	adverb		simpliciter	advmod	13
1.43	9	et	CCONJ	conjunction		et	cc	12
1.43	10	pure	ADV	adverb		pus	amod	12
1.43	11	ueritatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	ueritas	nmod	12
1.43	12	elementa	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	elementum	obj	13
1.43	13	suscipere	VERB	verb	Case=Nom|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	suscipio	csubj	5
1.43	14	et	CCONJ	conjunction		et	cc	20
1.43	15	uelut	SCONJ	adverb		uelut	mark	16
1.43	16	ceris	VERB	noun	Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	cera	advcl:cmp	20
1.43	17	ea	PRON	pronoun	Case=Acc|Gender=Neut|Number=Plur|Person=3	is	obj	20
1.43	18	nondum	ADV	adverb		nondum	advmod:emph	20
1.43	19	charaxatis	NOUN	noun	Case=Dat|Gender=Fem|Number=Plur	charaxas	obl:arg	20
1.43	20	inscribere	VERB	verb	Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	inscribo	conj	13
1.43	21	quam	SCONJ	conjunction		quam	mark	29
1.43	22	super	ADP	preposition		super	case	23
1.43	23	illa	DET	adjective	Case=Acc|Gender=Neut|Number=Plur	ille	obl	29
1.43	24	quae	PRON	pronoun	Case=Nom|Gender=Neut|Number=Plur	qui	nsubj:pass	27
1.43	25	ante	ADP	adverb		ante	advmod:tmod	27
1.43	26	male	ADV	adverb		male	advmod	27
1.43	27	scripta	VERB	verb	Case=Nom|Gender=Neut|Number=Plur|VerbForm=Part|Voice=Pass	scribo	acl:relcl	23
1.43	28	sunt	AUX	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	aux:pass	27
1.43	29	superducere	VERB	verb	Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	superduco	advcl:cmp	5
1.43	30	,	PUNCT	punc		,	punct	38
1.43	31	id	PRON	pronoun	Case=Nom|Gender=Neut|Number=Sing|Person=3	is	advmod:emph	38
1.43	32	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	fixed	31
1.43	33	supra	ADP	preposition		supra	case	35
1.43	34	malam	ADJ	adjective	Case=Acc|Gender=Fem|Number=Sing	malus	amod	35
1.43	35	doctrinam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	doctrina	nmod	38
1.43	36	et	CCONJ	conjunction		et	cc	38
1.43	37	peruersa	VERB	verb	Case=Acc|Gender=Neut|Number=Plur|VerbForm=Part|Voice=Pass	peruerto	acl	38
1.43	38	dogmata	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	dogma	obl	43
1.43	39	uerbum	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	uerbum	obj	43
1.43	40	fidei	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	fides	nmod	39
1.43	41	ac	CCONJ	conjunction		atque	cc	42
1.43	42	ueritatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	ueritas	conj	40
1.43	43	ingerere	VERB	verb	Case=Nom|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	ingero	conj	5
1.43	44	et	CCONJ	conjunction		et	cc	48
1.43	45	cum	ADP	preposition		cum	case	46
1.43	46	primis	ADJ	adjective	Case=Abl|Gender=Neut|Number=Plur	primus	obl	48
1.43	47	postrema	ADV	adverb		postremus	advmod	48
1.43	48	confundere	VERB	verb	Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	confundo	conj	5
1.43	49	.	PUNCT	punc		.	punct	5
1.43	50	nam	PART	particle		nam	discourse	59
1.43	51	uiam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	uia	obj	59
1.43	52	quidem	PART	particle		quidem	discourse	59
1.43	53	incedere	VERB	verb	Case=Acc|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	incedo	ccomp	59
1.43	54	adtritam	VERB	noun	Case=Acc|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Pass	adtritus	obj	53
1.43	55	et	CCONJ	conjunction		et	cc	56
1.43	56	leuigatam	VERB	verb	Case=Acc|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Pass	leuigo	conj	54
1.43	57	adsiduitate	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	adsiduitas	obl	53
1.43	58	commeantium	NOUN	noun	Case=Gen|Gender=Fem|Number=Plur	commeo	nmod	57
1.43	59	praestat	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	praesto	ROOT	59
1.43	60	quam	SCONJ	conjunction		quam	mark	61
1.43	61	inusitatam	ADJ	verb	Case=Acc|Gender=Fem|Number=Sing	inusitatus	dep	59
1.43	62	et	CCONJ	conjunction		et	cc	63
1.43	63	rudem	ADJ	noun	Case=Acc|Gender=Fem|Number=Sing	rudis	conj	61
1.43	64	et	CCONJ	conjunction		et	cc	68
1.43	65	nullis	DET	adjective	Case=Abl|Gender=Neut|Number=Plur	nullus	det	67
1.43	66	antea	ADV	adverb		antea	advmod	68
1.43	67	uestigiis	NOUN	noun	Case=Abl|Gender=Neut|Number=Plur	uestigium	obl	68
1.43	68	proculcatam	VERB	verb	Case=Acc|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Pass	proculco	conj	61
1.43	69	,	PUNCT	punc		,	punct	78
1.43	70	campum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	campus	nsubj	78
1.43	71	quo­	PRON	pronoun	Case=Abl|Gender=Masc|Number=Sing	quo­	dep	77
1.43	72	que	CCONJ	conjunction		que	cc	77
1.43	73	serere	VERB	verb	Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	sero	csubj:pass	77
1.43	74	exercitio	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	exercitium	obl	73
1.43	75	aratri	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	aratrum	nmod	74
1.43	76	frequentis	ADJ	adjective	Case=Gen|Gender=Neut|Number=Sing	frequens	amod	75
1.43	77	edomitum	VERB	noun	Case=Nom|Gender=Neut|Mood=Gdv|Number=Sing|Tense=Fut|VerbForm=Part|Voice=Pass	edomitum	acl:relcl	70
1.43	78	melius	ADJ	adjective	Case=Nom|Gender=Neut|Number=Sing	melior	conj	61
1.43	79	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	78
1.43	80	quam	SCONJ	conjunction		quam	mark	81
1.43	81	illum	DET	adjective	Case=Acc|Gender=Masc|Number=Sing	ille	advcl:cmp	78
1.43	82	qui	PRON	pronoun	Case=Nom|Gender=Masc|Number=Sing	qui	nsubj	83
